id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
30064,57.0,technician,divorced,secondary,no,285.0,no,no,cellular,4.0,feb,348.0,2.0,-1.0,0.0,unknown,0
40329,21.0,management,single,tertiary,no,,no,yes,cellular,17.0,jun,181.0,2.0,-1.0,0.0,unknown,0
12865,35.0,entrepreneur,married,primary,yes,25.0,no,yes,cellular,7.0,jul,236.0,1.0,-1.0,0.0,unknown,0
16563,27.0,services,single,tertiary,no,1501.0,yes,no,cellular,24.0,jul,187.0,1.0,-1.0,0.0,unknown,0
12145,35.0,management,married,tertiary,no,3083.0,no,no,unknown,20.0,jun,274.0,9.0,-1.0,0.0,unknown,0
14637,44.0,admin.,divorced,secondary,no,4353.0,yes,no,cellular,15.0,jul,90.0,1.0,-1.0,0.0,,0
35627,35.0,management,married,tertiary,no,247.0,yes,no,cellular,8.0,may,209.0,3.0,367.0,3.0,other,0
33089,42.0,blue-collar,married,unknown,no,732.0,yes,no,telephone,20.0,apr,33.0,1.0,339.0,1.0,failure,0
42506,46.0,management,married,tertiary,no,0.0,yes,no,cellular,17.0,dec,155.0,1.0,199.0,2.0,failure,0
8185,52.0,management,married,tertiary,no,19797.0,yes,,unknown,2.0,jun,966.0,3.0,-1.0,0.0,unknown,0
42356,51.0,admin.,married,secondary,no,1216.0,no,no,cellular,25.0,nov,421.0,1.0,-1.0,0.0,unknown,0
14369,43.0,housemaid,married,primary,no,1491.0,no,no,telephone,14.0,jul,105.0,3.0,-1.0,0.0,unknown,0
3741,44.0,entrepreneur,married,tertiary,no,3689.0,yes,no,unknown,16.0,may,134.0,3.0,-1.0,0.0,unknown,0
27613,36.0,management,single,secondary,no,1785.0,no,no,cellular,21.0,nov,136.0,2.0,-1.0,0.0,unknown,0
37342,40.0,services,divorced,secondary,no,282.0,yes,no,cellular,13.0,may,240.0,1.0,300.0,1.0,failure,0
3767,59.0,retired,married,primary,no,646.0,yes,no,unknown,16.0,may,140.0,1.0,,0.0,unknown,0
40126,22.0,admin.,single,tertiary,no,377.0,no,no,cellular,5.0,jun,155.0,,-1.0,0.0,unknown,0
25800,43.0,blue-collar,married,primary,no,25.0,yes,no,cellular,19.0,nov,70.0,1.0,-1.0,0.0,unknown,0
9589,39.0,technician,married,secondary,no,3050.0,yes,no,unknown,6.0,jun,236.0,7.0,-1.0,0.0,unknown,0
36768,33.0,blue-collar,married,secondary,no,1240.0,yes,no,cellular,12.0,may,844.0,1.0,-1.0,0.0,unknown,1
2650,36.0,blue-collar,divorced,secondary,no,719.0,yes,no,unknown,13.0,may,1052.0,1.0,-1.0,0.0,unknown,0
39285,24.0,blue-collar,single,secondary,no,-398.0,yes,no,cellular,18.0,may,14.0,3.0,355.0,4.0,other,0
38656,32.0,blue-collar,single,secondary,no,574.0,yes,no,cellular,15.0,may,51.0,4.0,-1.0,0.0,unknown,0
22973,44.0,management,married,tertiary,yes,,no,no,cellular,26.0,aug,317.0,5.0,-1.0,0.0,unknown,0
35541,32.0,blue-collar,single,tertiary,no,3014.0,yes,no,cellular,7.0,may,291.0,2.0,-1.0,0.0,unknown,0
35416,49.0,blue-collar,married,secondary,no,-327.0,yes,no,cellular,7.0,may,423.0,,-1.0,0.0,unknown,0
14227,43.0,technician,divorced,secondary,yes,73.0,yes,no,cellular,14.0,jul,324.0,2.0,-1.0,0.0,unknown,0
23600,33.0,management,married,tertiary,no,6174.0,no,no,cellular,28.0,aug,19.0,14.0,-1.0,0.0,unknown,0
35137,48.0,management,married,secondary,no,3663.0,yes,no,telephone,7.0,may,25.0,,169.0,1.0,,0
15223,31.0,management,divorced,tertiary,no,294.0,yes,no,cellular,,jul,536.0,5.0,-1.0,0.0,,1
5528,33.0,blue-collar,married,secondary,no,0.0,no,no,unknown,23.0,may,211.0,3.0,-1.0,0.0,unknown,0
41621,32.0,management,divorced,tertiary,no,530.0,yes,no,cellular,24.0,sep,,1.0,114.0,2.0,failure,0
43813,37.0,management,married,tertiary,no,1967.0,yes,,cellular,27.0,may,774.0,1.0,-1.0,0.0,unknown,0
30956,40.0,blue-collar,married,primary,no,1389.0,yes,no,cellular,9.0,feb,161.0,5.0,-1.0,0.0,,0
24029,32.0,management,single,tertiary,no,123.0,no,no,telephone,29.0,aug,63.0,11.0,-1.0,0.0,unknown,0
41160,43.0,admin.,married,secondary,no,132.0,no,no,cellular,19.0,aug,574.0,1.0,84.0,3.0,success,1
16300,53.0,housemaid,married,tertiary,no,2353.0,yes,no,,23.0,jul,471.0,2.0,-1.0,0.0,unknown,0
1667,33.0,technician,married,secondary,no,0.0,no,no,unknown,9.0,may,120.0,1.0,-1.0,0.0,unknown,0
1261,60.0,retired,married,primary,no,,yes,no,unknown,8.0,may,75.0,1.0,-1.0,0.0,unknown,0
32128,48.0,blue-collar,married,secondary,no,1738.0,yes,no,cellular,15.0,apr,349.0,1.0,-1.0,0.0,unknown,0
14199,36.0,technician,married,unknown,no,756.0,no,no,cellular,11.0,jul,396.0,3.0,-1.0,0.0,,0
16940,26.0,technician,married,tertiary,no,233.0,yes,no,cellular,25.0,jul,175.0,1.0,-1.0,0.0,unknown,0
26531,57.0,management,married,tertiary,no,1172.0,yes,no,,20.0,nov,72.0,1.0,-1.0,0.0,unknown,0
7101,43.0,blue-collar,married,secondary,no,-111.0,yes,no,unknown,29.0,may,132.0,3.0,-1.0,0.0,unknown,0
43948,34.0,management,married,tertiary,no,3301.0,yes,no,cellular,17.0,jun,485.0,2.0,227.0,4.0,failure,1
12629,59.0,retired,divorced,primary,,-110.0,no,yes,unknown,4.0,jul,195.0,1.0,-1.0,,unknown,0
31361,26.0,self-employed,single,tertiary,no,657.0,no,yes,cellular,17.0,mar,159.0,2.0,-1.0,0.0,unknown,0
21379,30.0,management,single,secondary,no,2143.0,yes,yes,cellular,18.0,aug,514.0,10.0,-1.0,0.0,unknown,0
5159,23.0,blue-collar,single,primary,no,965.0,yes,no,unknown,21.0,may,1161.0,4.0,-1.0,0.0,unknown,0
31258,32.0,management,single,tertiary,no,506.0,no,no,cellular,5.0,mar,63.0,2.0,-1.0,0.0,unknown,1
12194,38.0,services,married,secondary,no,503.0,no,no,unknown,20.0,jun,13.0,4.0,-1.0,0.0,unknown,0
40921,30.0,blue-collar,single,primary,no,334.0,no,no,cellular,12.0,aug,188.0,1.0,-1.0,0.0,unknown,0
26157,51.0,management,divorced,tertiary,no,2011.0,yes,no,cellular,20.0,nov,118.0,3.0,-1.0,0.0,unknown,0
43687,31.0,management,single,,no,533.0,no,no,telephone,12.0,may,372.0,1.0,90.0,10.0,success,1
34757,40.0,services,married,secondary,no,1438.0,yes,no,cellular,6.0,may,207.0,1.0,351.0,2.0,failure,0
39076,33.0,management,married,secondary,no,180.0,yes,no,cellular,18.0,may,37.0,2.0,,0.0,unknown,0
18802,36.0,blue-collar,married,unknown,no,-742.0,yes,yes,cellular,31.0,jul,110.0,3.0,-1.0,0.0,unknown,0
8818,27.0,management,single,tertiary,yes,-713.0,yes,no,unknown,4.0,,525.0,2.0,-1.0,0.0,unknown,1
19472,36.0,entrepreneur,single,secondary,no,67.0,no,no,cellular,7.0,aug,67.0,2.0,-1.0,0.0,unknown,0
42390,28.0,admin.,,secondary,no,520.0,,no,cellular,30.0,nov,113.0,1.0,168.0,1.0,failure,0
22996,32.0,technician,single,secondary,no,0.0,no,no,cellular,26.0,aug,181.0,2.0,-1.0,0.0,unknown,0
5606,36.0,,married,secondary,no,141.0,yes,no,unknown,23.0,may,106.0,3.0,-1.0,0.0,unknown,0
44091,60.0,management,divorced,primary,no,2694.0,no,no,telephone,6.0,jul,295.0,1.0,-1.0,0.0,unknown,0
18904,57.0,blue-collar,married,secondary,no,166.0,no,no,cellular,4.0,aug,58.0,1.0,-1.0,0.0,unknown,0
36923,34.0,blue-collar,married,secondary,no,634.0,no,yes,cellular,12.0,may,737.0,3.0,-1.0,0.0,unknown,1
15836,26.0,technician,single,secondary,no,-213.0,no,yes,cellular,21.0,jul,418.0,5.0,-1.0,0.0,unknown,0
28339,36.0,admin.,single,secondary,no,268.0,no,yes,cellular,29.0,jan,719.0,1.0,-1.0,0.0,unknown,0
34850,31.0,student,single,unknown,no,2882.0,yes,no,cellular,6.0,may,158.0,2.0,-1.0,0.0,unknown,0
41686,39.0,admin.,married,secondary,no,26233.0,no,no,cellular,2.0,oct,462.0,1.0,-1.0,0.0,unknown,0
15136,31.0,management,married,secondary,,-453.0,yes,yes,cellular,17.0,jul,157.0,1.0,-1.0,0.0,unknown,0
5371,26.0,student,single,tertiary,no,1570.0,yes,no,unknown,23.0,may,81.0,1.0,-1.0,0.0,unknown,0
1487,35.0,technician,single,secondary,no,433.0,yes,no,unknown,8.0,may,163.0,2.0,-1.0,0.0,unknown,0
20906,42.0,technician,married,tertiary,no,1493.0,yes,yes,cellular,13.0,aug,78.0,1.0,-1.0,0.0,unknown,0
34594,45.0,admin.,single,secondary,no,-11.0,yes,no,cellular,,may,247.0,1.0,-1.0,0.0,,0
10905,45.0,housemaid,married,primary,no,3.0,yes,yes,unknown,17.0,jun,128.0,1.0,-1.0,0.0,,0
25843,55.0,retired,married,secondary,no,3948.0,no,no,cellular,19.0,nov,149.0,1.0,170.0,2.0,failure,0
22010,47.0,technician,married,secondary,no,52.0,no,no,cellular,20.0,aug,881.0,4.0,-1.0,0.0,unknown,0
43226,30.0,technician,married,tertiary,no,3192.0,yes,no,cellular,5.0,mar,172.0,2.0,-1.0,0.0,unknown,0
3139,52.0,services,married,secondary,no,989.0,yes,no,unknown,14.0,may,260.0,2.0,-1.0,0.0,unknown,0
34979,32.0,blue-collar,single,primary,no,18.0,yes,yes,cellular,6.0,may,305.0,1.0,-1.0,0.0,unknown,0
15903,30.0,blue-collar,married,primary,no,1.0,yes,yes,telephone,22.0,jul,80.0,2.0,-1.0,0.0,unknown,0
3667,41.0,management,married,secondary,no,218.0,yes,no,unknown,16.0,may,247.0,1.0,-1.0,0.0,unknown,0
41682,28.0,management,single,tertiary,no,6784.0,no,no,cellular,1.0,oct,502.0,1.0,115.0,3.0,other,1
851,36.0,services,single,secondary,no,342.0,yes,no,,7.0,may,,1.0,-1.0,0.0,unknown,0
4604,32.0,blue-collar,,secondary,no,113.0,yes,yes,unknown,20.0,may,235.0,,-1.0,0.0,unknown,0
1516,33.0,blue-collar,single,secondary,no,56.0,yes,no,unknown,8.0,may,112.0,2.0,-1.0,0.0,unknown,0
43242,38.0,student,single,unknown,no,444.0,no,no,cellular,8.0,mar,157.0,3.0,206.0,6.0,success,0
44357,83.0,housemaid,divorced,primary,no,5944.0,no,no,cellular,30.0,jul,200.0,3.0,-1.0,0.0,unknown,0
3387,47.0,blue-collar,married,secondary,no,39.0,yes,no,unknown,15.0,may,160.0,1.0,-1.0,0.0,unknown,0
6731,28.0,blue-collar,married,primary,no,115.0,yes,no,unknown,28.0,may,78.0,4.0,-1.0,0.0,unknown,0
42588,46.0,management,divorced,tertiary,no,461.0,no,no,cellular,30.0,dec,369.0,2.0,-1.0,0.0,unknown,1
10510,36.0,blue-collar,married,primary,no,6085.0,yes,no,unknown,16.0,jun,186.0,6.0,-1.0,0.0,unknown,0
33139,33.0,blue-collar,married,primary,no,217.0,yes,no,cellular,20.0,apr,198.0,1.0,339.0,3.0,failure,0
12037,57.0,blue-collar,married,primary,no,8403.0,no,no,unknown,20.0,jun,11.0,11.0,-1.0,0.0,unknown,0
41087,41.0,admin.,divorced,secondary,no,220.0,yes,no,cellular,14.0,aug,142.0,2.0,88.0,2.0,failure,0
31682,46.0,admin.,divorced,secondary,no,1198.0,yes,yes,cellular,7.0,apr,837.0,1.0,307.0,1.0,other,0
22227,39.0,management,single,tertiary,no,86.0,yes,no,cellular,21.0,aug,140.0,4.0,-1.0,0.0,unknown,0
36030,57.0,self-employed,married,primary,no,-34.0,,yes,cellular,11.0,may,108.0,6.0,371.0,2.0,failure,0
45063,58.0,retired,married,primary,,742.0,no,no,unknown,20.0,oct,5.0,1.0,-1.0,0.0,unknown,0
32166,44.0,blue-collar,single,secondary,no,0.0,yes,no,cellular,15.0,apr,442.0,1.0,-1.0,0.0,unknown,0
38417,34.0,management,married,secondary,no,-285.0,yes,no,cellular,15.0,may,192.0,1.0,276.0,3.0,failure,0
13316,59.0,management,married,tertiary,no,1726.0,no,yes,cellular,8.0,jul,137.0,3.0,-1.0,0.0,unknown,0
19956,30.0,technician,single,secondary,no,0.0,no,no,cellular,8.0,aug,216.0,2.0,-1.0,0.0,unknown,0
36277,31.0,self-employed,married,secondary,no,2153.0,yes,no,cellular,11.0,may,239.0,3.0,172.0,1.0,failure,0
39183,36.0,technician,single,secondary,no,23.0,yes,no,cellular,18.0,may,69.0,2.0,333.0,,failure,0
37515,38.0,blue-collar,married,primary,no,4406.0,yes,no,telephone,13.0,may,689.0,2.0,-1.0,0.0,unknown,1
16370,29.0,housemaid,married,primary,no,417.0,no,no,cellular,23.0,jul,108.0,2.0,-1.0,0.0,unknown,0
34190,27.0,student,single,unknown,no,1444.0,no,no,cellular,4.0,may,130.0,1.0,91.0,2.0,failure,0
42849,72.0,retired,married,primary,no,2600.0,no,no,cellular,3.0,feb,443.0,2.0,82.0,3.0,success,1
25144,51.0,blue-collar,divorced,secondary,no,1524.0,yes,no,cellular,18.0,nov,112.0,2.0,-1.0,0.0,unknown,0
16872,27.0,technician,single,tertiary,no,372.0,yes,yes,cellular,25.0,jul,728.0,2.0,-1.0,0.0,unknown,1
5599,35.0,management,divorced,tertiary,no,178.0,yes,no,unknown,23.0,may,703.0,2.0,-1.0,0.0,unknown,0
13648,37.0,blue-collar,married,secondary,no,982.0,yes,no,cellular,9.0,jul,231.0,2.0,-1.0,0.0,unknown,0
9969,50.0,blue-collar,married,primary,no,0.0,no,no,unknown,9.0,jun,199.0,4.0,-1.0,0.0,unknown,0
4182,61.0,blue-collar,married,primary,no,625.0,yes,no,unknown,19.0,may,158.0,2.0,-1.0,0.0,unknown,0
31712,53.0,blue-collar,married,secondary,no,2531.0,yes,no,cellular,7.0,apr,413.0,1.0,-1.0,0.0,unknown,0
24651,36.0,management,married,tertiary,no,7.0,yes,no,cellular,17.0,nov,501.0,2.0,-1.0,0.0,unknown,0
35651,42.0,management,divorced,tertiary,no,357.0,yes,no,cellular,8.0,may,39.0,1.0,-1.0,0.0,unknown,0
41795,63.0,retired,married,primary,no,1084.0,no,no,cellular,14.0,oct,201.0,1.0,183.0,1.0,,0
35507,27.0,blue-collar,single,secondary,yes,-717.0,yes,yes,cellular,7.0,may,202.0,,349.0,1.0,other,0
266,30.0,student,single,tertiary,no,25.0,yes,no,unknown,5.0,may,89.0,2.0,-1.0,0.0,unknown,0
23154,,technician,married,tertiary,no,-363.0,no,no,cellular,26.0,aug,101.0,2.0,-1.0,0.0,unknown,0
29207,36.0,blue-collar,married,secondary,no,-42.0,no,yes,cellular,2.0,feb,521.0,2.0,193.0,2.0,other,0
45076,28.0,technician,single,tertiary,no,11862.0,no,no,cellular,21.0,oct,549.0,2.0,238.0,13.0,other,1
6711,33.0,self-employed,married,tertiary,no,-103.0,yes,no,unknown,28.0,may,268.0,1.0,-1.0,0.0,unknown,0
10181,40.0,blue-collar,married,secondary,no,11084.0,no,no,unknown,11.0,jun,113.0,1.0,-1.0,0.0,unknown,0
14341,36.0,entrepreneur,married,tertiary,no,733.0,no,yes,telephone,14.0,jul,124.0,12.0,-1.0,0.0,unknown,0
5881,59.0,retired,divorced,primary,no,217.0,yes,no,unknown,26.0,may,574.0,3.0,-1.0,0.0,unknown,0
31510,52.0,management,married,tertiary,no,-2712.0,yes,yes,cellular,2.0,apr,253.0,1.0,-1.0,0.0,unknown,0
26315,34.0,blue-collar,single,secondary,no,7541.0,no,no,cellular,20.0,nov,541.0,1.0,-1.0,0.0,unknown,0
9608,45.0,admin.,divorced,secondary,no,246.0,no,no,,6.0,jun,119.0,1.0,-1.0,0.0,unknown,0
33284,34.0,blue-collar,married,secondary,no,856.0,yes,no,cellular,20.0,apr,470.0,1.0,150.0,5.0,other,0
37716,39.0,technician,single,secondary,no,-237.0,yes,no,cellular,14.0,may,64.0,2.0,-1.0,0.0,unknown,0
17699,49.0,self-employed,married,tertiary,no,7254.0,no,no,cellular,29.0,jul,132.0,4.0,-1.0,0.0,unknown,0
37468,47.0,blue-collar,divorced,primary,no,409.0,yes,no,cellular,13.0,may,143.0,2.0,364.0,1.0,other,0
33993,38.0,technician,single,tertiary,no,1101.0,no,no,cellular,30.0,apr,800.0,1.0,-1.0,0.0,unknown,1
41102,82.0,retired,married,secondary,no,276.0,no,no,telephone,17.0,aug,199.0,,-1.0,0.0,unknown,1
6772,31.0,blue-collar,single,secondary,no,,yes,no,unknown,28.0,may,85.0,2.0,-1.0,0.0,,0
15317,45.0,management,married,tertiary,no,726.0,,yes,cellular,18.0,jul,199.0,1.0,-1.0,0.0,unknown,0
31937,25.0,management,single,tertiary,no,565.0,yes,no,cellular,9.0,apr,175.0,1.0,-1.0,0.0,unknown,0
6820,38.0,technician,single,tertiary,no,218.0,yes,yes,unknown,28.0,may,74.0,2.0,-1.0,0.0,unknown,0
16807,27.0,technician,single,secondary,no,471.0,yes,yes,cellular,24.0,jul,136.0,2.0,-1.0,0.0,unknown,0
25629,49.0,services,married,unknown,no,1990.0,yes,no,cellular,19.0,nov,44.0,4.0,-1.0,0.0,unknown,0
30519,37.0,blue-collar,married,primary,no,655.0,yes,no,cellular,5.0,feb,127.0,2.0,258.0,4.0,failure,0
38392,30.0,services,married,secondary,no,683.0,yes,no,cellular,15.0,may,66.0,1.0,-1.0,0.0,unknown,0
31961,29.0,technician,single,secondary,no,110.0,yes,no,cellular,13.0,apr,1036.0,1.0,-1.0,0.0,unknown,1
14204,44.0,admin.,married,secondary,no,1074.0,yes,no,cellular,11.0,jul,,2.0,-1.0,0.0,unknown,1
5926,31.0,management,single,tertiary,no,-307.0,yes,,unknown,26.0,may,,2.0,-1.0,0.0,unknown,0
32171,59.0,blue-collar,married,primary,no,3302.0,no,no,telephone,15.0,apr,85.0,2.0,-1.0,0.0,unknown,0
42772,48.0,management,married,tertiary,no,3494.0,,no,cellular,28.0,jan,145.0,3.0,97.0,1.0,other,0
30906,33.0,blue-collar,single,tertiary,no,700.0,no,no,cellular,9.0,feb,126.0,1.0,88.0,1.0,success,1
18427,41.0,services,married,secondary,no,428.0,no,no,cellular,31.0,jul,38.0,2.0,-1.0,0.0,unknown,0
8299,51.0,blue-collar,married,unknown,no,0.0,no,no,unknown,2.0,jun,61.0,7.0,-1.0,0.0,unknown,0
35494,41.0,blue-collar,married,secondary,no,424.0,yes,no,cellular,7.0,may,83.0,5.0,-1.0,0.0,unknown,0
23683,52.0,technician,married,secondary,no,136.0,no,no,cellular,28.0,aug,88.0,5.0,-1.0,0.0,unknown,0
2230,31.0,blue-collar,divorced,secondary,no,387.0,yes,no,unknown,12.0,may,220.0,3.0,-1.0,0.0,unknown,0
1061,46.0,blue-collar,married,secondary,no,442.0,yes,no,unknown,7.0,may,,2.0,-1.0,0.0,unknown,0
5745,34.0,services,married,secondary,no,-694.0,yes,no,unknown,26.0,may,,1.0,-1.0,0.0,unknown,0
22850,40.0,management,married,tertiary,no,24450.0,no,no,cellular,25.0,aug,,2.0,-1.0,0.0,unknown,0
3724,51.0,technician,married,secondary,no,143.0,yes,no,unknown,16.0,may,627.0,1.0,-1.0,0.0,unknown,0
19288,52.0,technician,married,secondary,no,3151.0,no,no,cellular,6.0,aug,89.0,2.0,-1.0,0.0,unknown,0
43489,36.0,management,married,tertiary,no,-115.0,yes,no,cellular,16.0,apr,297.0,4.0,182.0,2.0,other,1
13164,25.0,blue-collar,married,secondary,no,4280.0,no,yes,cellular,8.0,jul,148.0,2.0,-1.0,0.0,unknown,0
6543,24.0,management,married,secondary,no,2278.0,yes,no,unknown,27.0,may,77.0,4.0,-1.0,0.0,unknown,0
24466,51.0,technician,single,secondary,no,17092.0,no,no,cellular,,nov,35.0,1.0,-1.0,0.0,unknown,0
13500,35.0,management,married,tertiary,no,2682.0,yes,no,cellular,9.0,jul,156.0,1.0,-1.0,0.0,,0
19250,35.0,management,divorced,tertiary,no,146.0,no,no,cellular,6.0,aug,720.0,2.0,-1.0,0.0,unknown,1
4376,46.0,retired,married,primary,no,,no,no,unknown,19.0,may,179.0,2.0,-1.0,0.0,unknown,0
19126,46.0,admin.,married,secondary,no,664.0,no,no,cellular,5.0,aug,295.0,2.0,-1.0,0.0,unknown,0
8277,31.0,blue-collar,married,primary,no,2198.0,no,no,unknown,2.0,jun,532.0,2.0,-1.0,0.0,unknown,0
44657,63.0,unknown,married,secondary,no,367.0,no,no,telephone,2.0,sep,173.0,1.0,182.0,7.0,failure,0
285,30.0,blue-collar,single,secondary,no,0.0,yes,no,unknown,5.0,may,5.0,2.0,-1.0,0.0,unknown,0
17448,26.0,blue-collar,single,secondary,no,18.0,yes,no,cellular,28.0,jul,579.0,3.0,-1.0,0.0,unknown,0
28617,41.0,management,single,,no,869.0,no,no,cellular,29.0,jan,524.0,2.0,-1.0,0.0,unknown,0
14985,37.0,blue-collar,married,secondary,no,680.0,yes,,cellular,16.0,jul,613.0,3.0,-1.0,,unknown,0
13694,56.0,self-employed,married,secondary,no,800.0,no,yes,cellular,9.0,jul,170.0,1.0,-1.0,0.0,unknown,0
12709,46.0,management,married,primary,no,312.0,yes,no,cellular,,jul,113.0,2.0,-1.0,0.0,unknown,0
9089,56.0,blue-collar,married,primary,no,206.0,no,no,unknown,5.0,jun,315.0,1.0,-1.0,0.0,unknown,0
18908,50.0,services,married,secondary,no,1126.0,no,no,cellular,4.0,aug,679.0,1.0,-1.0,0.0,unknown,0
36485,31.0,services,divorced,secondary,no,62.0,yes,no,cellular,12.0,may,56.0,3.0,351.0,3.0,other,0
23442,50.0,admin.,married,secondary,no,715.0,no,no,cellular,28.0,aug,131.0,13.0,-1.0,0.0,unknown,0
17148,30.0,blue-collar,single,secondary,no,363.0,no,no,cellular,28.0,jul,171.0,3.0,-1.0,0.0,unknown,0
8165,40.0,management,married,tertiary,no,1734.0,yes,no,unknown,2.0,jun,169.0,1.0,-1.0,0.0,unknown,0
6049,34.0,blue-collar,married,primary,no,1255.0,yes,yes,unknown,26.0,may,188.0,7.0,-1.0,0.0,unknown,0
51,54.0,blue-collar,married,secondary,no,1291.0,yes,no,unknown,5.0,may,,1.0,-1.0,0.0,unknown,0
3255,46.0,admin.,married,secondary,no,1934.0,no,yes,unknown,15.0,may,240.0,1.0,-1.0,0.0,unknown,0
13074,36.0,admin.,married,secondary,no,68.0,no,yes,cellular,8.0,jul,85.0,4.0,-1.0,0.0,unknown,0
22496,54.0,blue-collar,married,primary,no,2110.0,yes,no,cellular,22.0,aug,120.0,8.0,-1.0,0.0,unknown,0
3210,47.0,technician,married,secondary,no,201.0,yes,no,unknown,15.0,may,254.0,1.0,-1.0,0.0,unknown,0
35178,34.0,management,single,tertiary,no,171.0,yes,no,cellular,7.0,may,,1.0,294.0,1.0,failure,0
42488,35.0,management,married,tertiary,no,3402.0,no,no,cellular,14.0,dec,269.0,1.0,194.0,2.0,failure,0
16231,25.0,management,married,secondary,no,2228.0,yes,no,cellular,23.0,jul,754.0,1.0,-1.0,0.0,unknown,1
39727,29.0,management,single,tertiary,no,559.0,no,no,telephone,27.0,may,86.0,4.0,-1.0,0.0,unknown,0
3532,43.0,blue-collar,married,primary,no,632.0,yes,no,unknown,15.0,may,440.0,2.0,-1.0,0.0,unknown,0
34965,47.0,blue-collar,married,secondary,no,-216.0,,no,cellular,6.0,may,197.0,1.0,282.0,3.0,failure,0
233,57.0,entrepreneur,married,secondary,no,294.0,yes,no,unknown,5.0,may,746.0,2.0,-1.0,0.0,unknown,0
10091,45.0,entrepreneur,divorced,tertiary,no,1273.0,yes,yes,unknown,11.0,jun,197.0,3.0,-1.0,0.0,unknown,0
4934,33.0,blue-collar,married,secondary,no,932.0,yes,no,unknown,21.0,may,226.0,1.0,-1.0,0.0,unknown,0
9415,35.0,self-employed,married,secondary,no,116.0,no,no,unknown,6.0,jun,361.0,1.0,-1.0,0.0,unknown,0
10821,55.0,housemaid,divorced,primary,no,2014.0,no,no,unknown,17.0,jun,156.0,2.0,-1.0,0.0,unknown,0
38075,48.0,blue-collar,married,primary,yes,-50.0,yes,no,cellular,14.0,may,212.0,6.0,-1.0,,unknown,0
36049,40.0,self-employed,married,secondary,no,0.0,yes,no,cellular,11.0,may,657.0,1.0,-1.0,0.0,unknown,1
12686,55.0,blue-collar,married,secondary,no,49.0,yes,no,cellular,7.0,jul,494.0,4.0,-1.0,0.0,unknown,1
26689,30.0,services,single,secondary,no,370.0,no,no,cellular,20.0,nov,142.0,1.0,-1.0,0.0,unknown,0
33181,34.0,management,single,tertiary,no,-362.0,yes,yes,cellular,20.0,apr,7.0,6.0,-1.0,0.0,unknown,0
19925,32.0,technician,single,secondary,no,40.0,no,no,cellular,8.0,aug,419.0,2.0,-1.0,0.0,unknown,1
6299,39.0,blue-collar,married,secondary,no,459.0,yes,no,unknown,27.0,may,307.0,2.0,-1.0,0.0,unknown,0
27206,39.0,technician,single,secondary,no,-529.0,yes,no,cellular,21.0,nov,18.0,5.0,-1.0,0.0,unknown,0
28152,29.0,admin.,divorced,secondary,no,2.0,no,yes,cellular,29.0,jan,220.0,1.0,-1.0,0.0,unknown,0
8917,28.0,admin.,single,secondary,no,710.0,yes,yes,,4.0,jun,341.0,2.0,-1.0,0.0,unknown,0
17418,31.0,admin.,married,secondary,no,3.0,yes,no,cellular,28.0,jul,37.0,12.0,-1.0,0.0,unknown,0
30410,33.0,services,single,secondary,no,406.0,yes,no,cellular,5.0,feb,61.0,1.0,275.0,1.0,failure,0
10442,36.0,management,married,tertiary,no,-85.0,yes,no,unknown,12.0,jun,85.0,2.0,-1.0,0.0,unknown,0
16183,45.0,blue-collar,married,secondary,no,2071.0,no,yes,telephone,22.0,jul,1148.0,2.0,-1.0,0.0,unknown,0
17411,34.0,management,married,tertiary,no,436.0,no,yes,cellular,28.0,jul,118.0,4.0,-1.0,0.0,unknown,0
14302,41.0,blue-collar,married,primary,no,1821.0,no,yes,cellular,14.0,jul,137.0,3.0,-1.0,0.0,unknown,0
34462,37.0,admin.,divorced,secondary,no,0.0,yes,yes,cellular,5.0,may,358.0,1.0,-1.0,0.0,unknown,0
3625,31.0,blue-collar,single,secondary,no,33.0,yes,no,unknown,15.0,may,214.0,4.0,-1.0,0.0,unknown,0
45206,25.0,technician,single,secondary,no,505.0,no,yes,cellular,17.0,nov,386.0,2.0,-1.0,0.0,unknown,1
15904,46.0,admin.,married,secondary,no,5169.0,no,no,cellular,22.0,jul,,14.0,-1.0,0.0,unknown,0
18486,42.0,services,married,secondary,no,2219.0,yes,no,cellular,31.0,jul,548.0,2.0,-1.0,0.0,,0
6491,43.0,technician,married,secondary,no,2344.0,yes,no,unknown,27.0,may,111.0,2.0,-1.0,0.0,unknown,0
8261,54.0,self-employed,married,primary,no,277.0,yes,no,unknown,2.0,jun,,3.0,-1.0,0.0,unknown,0
27074,31.0,services,single,secondary,no,831.0,yes,no,cellular,21.0,nov,106.0,2.0,-1.0,0.0,unknown,0
31844,31.0,management,single,secondary,no,1088.0,yes,no,cellular,,apr,575.0,2.0,-1.0,0.0,unknown,1
36675,46.0,blue-collar,married,secondary,no,66.0,yes,no,cellular,12.0,may,211.0,1.0,364.0,3.0,failure,0
16263,38.0,management,married,,no,1952.0,no,yes,cellular,23.0,jul,237.0,1.0,-1.0,0.0,unknown,0
13986,30.0,services,single,secondary,no,211.0,no,yes,cellular,10.0,jul,133.0,3.0,-1.0,0.0,unknown,0
3879,57.0,entrepreneur,married,tertiary,yes,-524.0,yes,no,unknown,16.0,may,199.0,4.0,-1.0,0.0,unknown,0
